time,ca,eadx,easx,iadx,iasx,inlet,radx,rasx,sma
0.9400000000000001,23.51514412627717,6.803500922115604,7.229138433341468,10.45427678606707,4.766381176490923,-92.00985657391192,8.567473227359235,16.920953630950432,13.75298846958935
0.9450000000000001,25.03170300300744,7.304901654091631,7.752517834761534,11.044588484571722,5.106478718462719,-98.03600112081863,9.147882939527237,17.942357464276924,14.705571212371487
0.9500000000000001,26.515726026966913,7.806493851702405,8.273897753353884,11.619298785494918,5.444251979117374,-103.96148944198227,9.719253564163974,18.934568321660734,15.647999363441905
0.9550000000000001,27.949893217533127,8.302098398016074,8.786820625335709,12.172352537155016,5.775432872682927,-109.71567151009559,10.274289693299238,19.886111298219557,16.56867308151885
0.96,29.315217283319416,8.78509880409543,9.284272672184194,12.697759081609187,6.095322378822184,-115.22278855971933,10.804793662065626,20.785605252520547,17.454719644777025
0.965,30.59502355591951,9.24921370959784,9.759711845951818,13.190300075721552,6.399645829797805,-120.41663124223115,11.303513843925316,21.624892306274116,18.29433030458254
0.97,31.77148440703023,9.687680474939045,10.206038907603867,13.644652883387142,6.683732208521821,-125.2247768431011,11.762633257888082,22.394135303062942,19.074419630430427
0.975,32.830217733355155,10.094145229210685,10.616751760310562,14.056421550947634,6.943394542502625,-129.584087500943,12.175956507900002,23.08366453753397,19.78353587505862
0.98,33.75799492679815,10.46251349468237,10.985740865044487,14.421999922929754,7.174772888159464,-133.4367015571226,12.538703559224993,23.68329127033045,20.41168486947365
0.985,34.54095841566193,10.786878371563935,11.307115759109923,14.738254558944213,7.37411541003242,-136.72563166992074,12.846457013883551,24.182284338379304,20.94956804766987
0.99,35.168645531887584,11.062363602891718,11.576183879750442,15.00308138774571,7.538500268649331,-139.407739430807,13.095704769157335,24.573190363330262,21.390069883223415
0.995,35.63290373108451,11.284771164474666,11.788927462812564,15.214790418341892,7.6654183543034025,-141.4466527925157,13.282664504788647,24.85060663323689,21.72657078719278
1.0,35.928892131933495,11.450790020844344,11.942212928738865,15.372161988226022,7.752884760943716,-142.81544197231585,13.403788059893007,25.01135463120624,21.95335772276313
1.0050000000000001,36.05594568754132,11.558316160091408,12.034103773841537,15.474580110947453,7.799769476232722,-143.50248604108685,13.456902636660285,25.05578380709437,22.0670846632549
1.01,36.014234852646766,11.606125797424669,12.063395095276036,15.521627921439304,7.805387384204002,-143.5028070548393,13.4405547123189,24.98549284065122,22.06598873182094
1.0150000000000001,35.80711955173272,11.594439362001477,12.03035197063139,15.513810335634155,7.770111408183405,-142.82846617258798,13.355490951822661,24.80551315766668,21.951629711026083
1.02,35.43988316278626,11.524557707629272,11.93631470862485,15.452322954365279,7.695143673224013,-141.50354718972608,13.204228342761501,24.5231566839419,21.727940237292128
1.025,34.91658494953046,11.398250148499503,11.782996473377555,15.33851443174797,7.581828662631731,-139.55054849867025,12.989349717789299,24.144066621116586,21.398957772352002
1.03,34.25619409723455,11.220610723963059,11.576192664484704,15.177050067936708,7.434666086812973,-137.04545662359615,12.71966273989281,23.683692962548754,20.977387558070667
1.035,33.45738950017226,10.993507097852905,11.317389354727696,14.968874794117355,7.254391725432188,-133.99068641902082,12.395440773572817,23.139055199602925,20.46463824435042
1.04,32.53806009925037,10.72203268243036,11.01230706708781,14.718172656478568,7.045385493648482,-130.45449460824844,12.024712824208331,22.521467835662733,19.872356212925496
1.045,31.51178365411079,10.411060897190758,10.666247638303604,14.428820386261805,6.811203725660971,-126.48986188785443,11.613223817361144,21.83745285433796,19.210069178948068
1.05,30.393789468152526,10.065716882460395,10.284819335458833,14.10486971490193,6.555654700296732,-122.1554711833748,11.16729702931951,21.095091314411988,18.48823298853363
1.055,29.1967512078674,9.690667495140671,9.8730490495903,13.749808425436754,6.281999861039863,-117.50133218023994,10.692147148244192,20.300982877939298,17.715926355025896
1.06,27.933359927938746,9.290530980053532,9.435944397387562,13.367040623423641,5.993454721731288,-112.57787440380498,10.19298527159913,19.462429824192373,16.90212889306003
1.065,26.614754621224915,8.86953894950004,8.978064347863885,12.959546757154438,5.6928782082196125,-107.4300780538368,9.674413635344171,18.58614899844331,16.0547327670729
1.07,25.250586222611666,8.431536417173842,8.503520188924675,12.529919812074153,5.3827962184419835,-102.09745353393616,9.140426213136251,17.67808997897348,15.18057870184112
1.075,23.84976444260963,7.98008242345196,8.016125565214823,12.080533063912346,5.06554058491115,-96.61656985186522,8.594716364975433,16.7438908422451,14.285916775709167
1.08,22.42051958519755,7.51844833976295,7.519390967515924,11.613557736200375,4.743251170135084,-91.02126467555016,8.04071497004139,15.7888755998049,13.376506502244975
1.085,20.970156011753893,7.049609994224879,7.016489728423467,11.130945130786,4.417834743578646,-85.3417444582995,7.481461053525143,14.817716317538286,12.457531662705897
1.09,19.506363155887087,6.576458436132806,6.510529133727557,10.634692232693986,4.091213842319571,-79.60906891831395,6.920126618292196,13.835390260011353,11.534295414039283
1.095,18.037232298643033,6.101851201073591,6.004596966153911,10.126921005027262,3.765325191805366,-73.85530579791397,6.360003096583921,12.847143472655935,10.612232731231098
1.1,16.5714016834207,5.628667002481305,5.501829845075991,9.609941079720851,3.4421387985108702,-68.11400337028181,5.804522712802478,11.858553480136749,9.696948921090327
1.105,15.119094838865246,5.1600084802361925,5.005629038332599,9.086483358686753,3.123873394188339,-62.42383864633362,5.257624531081142,10.876328895232925,8.794796258647386
1.11,13.691386313413853,4.699064002104422,4.519502847250313,8.559619769167611,2.8128137230336034,-56.82600625689501,4.723428452904494,9.907755230303538,7.912436054570412
1.115,12.300086234385594,4.249141711853575,4.047081728477921,8.032844253946681,2.5112891072445427,-51.36405886129752,4.206187891843833,8.960677011532066,7.056751045197928
1.12,10.958682612921924,3.813832610541934,3.592331838952147,7.510289407110678,2.221892328141928,-46.08752978026372,3.710715465326747,8.044390986289422,6.235394644809807
1.125,9.679562414885538,3.3965181430579854,3.15891465002344,6.996220061124411,1.9469519104835875,-41.04226213745555,3.241288770861796,7.16751080611359,5.455295486635261
1.1300000000000001,8.475194145106672,3.0005920035943294,2.750488397311948,6.495319764276804,1.6887720378570237,-36.27485285837461,2.802147669630969,6.338972523614415,4.723366413762839
1.135,7.358297341731733,2.6294230888091183,2.3706727585078173,6.012632575397462,1.4496924854775761,-31.833306433537395,2.397652124031785,5.568327073308079,4.046609075084971
1.1400000000000001,6.335657208908835,2.28523310864845,2.0216119103221706,5.552300948968142,1.230896058004301,-27.744776763945605,2.029725466527842,4.8607143353015205,3.42863780584625
1.145,5.4263840082248604,1.9725116726128789,1.7083433666316328,5.121293816019351,1.0359102626989232,-24.08079889473841,1.7052600316415907,4.231205270374118,2.879890538015404
1.1500000000000001,4.614935275429539,1.6891491693097267,1.4275091959379866,4.719575306310375,0.8616306097196511,-20.78928410377278,1.4172417580861771,3.6678406541869624,2.3914021910266814
1.155,3.9147779409717938,1.4378504877728568,1.1821463706577569,4.352042055063771,0.7105596009528072,-17.920520358925042,1.1708538773871813,3.1820614120416986,1.970228662513723
1.16,3.3220051516870805,1.2183031676071028,0.9714244004755974,4.020607886211878,0.5817824142786587,-15.463110240628442,0.9639617997580047,2.7712264901163772,1.6137989721455948
1.165,2.8350816420020513,1.0303497135991622,0.7948235161788785,3.7271362106018797,0.4748896207426722,-13.413481680472518,0.7956555947066719,2.4347434973538333,1.3208019224736849
1.17,2.4468199633575254,0.8725658216843021,0.6503166662206901,3.471835071823031,0.38840237274423733,-11.747248464977497,0.6629152682177807,2.167634160943315,1.0867591696991472
1.175,2.1487753779880117,0.7431203143828723,0.535480320000105,3.2541171585126847,0.3206107333891881,-10.434861645935301,0.5623378880397856,1.963921646329494,0.9064982366355957
1.18,1.932791272226943,0.6400219768378201,0.44781789086291374,3.072802454330327,0.2698757390549624,-9.447072393639424,0.49081404345754187,1.8179293953789943,0.7750196463683019
1.185,1.7880945462798916,0.5606643693397955,0.38415887462099746,2.9256613893000964,0.2340579999405758,-8.744708971590576,0.4442634346495208,1.7219049317372426,0.6859034474647806
1.19,1.7058384817380017,0.5026919358338262,0.3417551075959223,2.810376185009961,0.21139001571545246,-8.294941764060507,0.41945250359417596,1.6695934667096233,0.6338440876543523
1.195,1.6776252059744052,0.4637521382872974,0.3179421813047617,2.7243316215128592,0.20019062045370847,-8.06613424622876,0.41338043916160755,1.6550821031386036,0.6138299524832714
1.2,1.6955662055497418,0.4415930063160448,0.3102302871088823,2.664820015329981,0.1988678676803788,-8.028248314938676,0.4232199375700089,1.6727695760786945,0.621181438397647
1.205,1.754916147914512,0.4345616113996045,0.3169203311207068,2.62964465233824,0.20643259518186996,-8.162356412486425,0.447396505530512,1.7194699315827116,0.6530146543301174
1.21,1.8512679688512748,0.44113967742325844,0.336476034351447,2.6167107492962507,0.2219574832125942,-8.450811985433084,0.4844122357107275,1.7921643237030351,0.7066835278664825
1.215,1.9823527000200336,0.46031554474338093,0.3679758534917221,2.624494893606705,0.24492465808927233,-8.883785906878897,0.5335495412371628,1.8893950951482712,0.7807776363648551
1.22,2.147628806778898,0.4914945481600957,0.41098496087796227,2.651977676684332,0.2751554734354319,-9.45784987151578,0.5947390228971967,2.0109829673024633,0.8748864328647759
1.225,2.3461503414590887,0.5341375745816253,0.4650765513525597,2.698289008220193,0.3123995706973735,-10.168449787327653,0.6676689608369871,2.1563182103078393,0.9884095920013404
1.23,2.5786220087795426,0.5881094902860636,0.5302825716601751,2.763066226487837,0.3567382999813612,-11.017200574510175,0.7526581314651353,2.326030668459822,1.1216931991754433
1.235,2.844601418324156,0.6531330820488079,0.6064036525486203,2.8458361228689015,0.4080510000932887,-12.001868152016293,0.8495557163183903,2.519819595616023,1.2744675886516852
1.24,3.142762671222156,0.7288284671904142,0.6930712403293564,2.9460234795047993,0.4660632377533034,-13.117231734478136,0.9578451451857631,2.736649523817359,1.4459879983011266
1.245,3.4717588918914437,0.8147971078043567,0.789882491590914,3.062965811566365,0.5305180615035947,-14.35799767480847,1.0770612258539591,2.9755109956824746,1.6355031192519331
1.25,3.826814336342605,0.9099815880899444,0.8955988602639406,3.1951839040869197,0.6005132150195094,-15.706556628388157,1.2053946829471371,3.232713329724396,1.840356749042942
1.2550000000000001,4.203727954052852,1.0133637900527441,1.009065520061392,3.3410878703681046,0.6752655725545287,-17.14711389037288,1.341330348587323,3.50506630741973,2.058206568758095
1.26,4.591864876690414,1.1225461139775321,1.1274427899045996,3.4973204506147493,0.7527726366487716,-18.640424204975343,1.4809050380138424,3.784476786238752,2.283095548302772
1.2650000000000001,4.991488366646555,1.2371115591910367,1.2504806222485743,3.6625597048876695,0.833087912216695,-20.185790181205434,1.6245239708609658,4.071406300462751,2.5151317861271
1.27,5.389347408259463,1.3541020357447322,1.374706512823614,3.832660065765449,0.913661817895423,-21.73417375643101,1.7671164267039492,4.355687908103753,2.7468916264587007
1.2750000000000001,5.778249564999134,1.4714384698514476,1.4978834729376356,4.004156662815583,0.993113054952265,-23.25747994751962,1.9062222732934204,4.6321511290921125,2.9742653688104017
1.28,6.14891656442663,1.5865815452742476,1.6172535564087291,4.173029479837168,1.069619719054506,-24.71988601166461,2.038505448698703,4.894014888419978,3.191964862953991
1.285,6.49451088581193,1.6973844280757355,1.7306141760692282,4.335683556366959,1.1417993599014074,-26.094080748421103,2.161585732974543,5.136461975800019,3.3960406907576353
1.29,6.808935010350551,1.8018083062752202,1.8359289083665042,4.488724089141609,1.208387420592929,-27.355371961361676,2.27334606173475,5.355299651388938,3.5829425743114363
1.295,7.087204322353628,1.8980605923650429,1.9314735621328873,4.629188868008814,1.2683115894160437,-28.48320060700078,2.3720400475845858,5.547182660734631,3.7497390271302358
1.3,7.327215405718644,1.9849445836778254,2.0162594824465265,4.754979030380381,1.3210430842463008,-29.46757083479688,2.457023217186105,5.710997884118805,3.8951082120616314
1.305,7.527497823205215,2.0615025099825766,2.089541861518591,4.8645222111302395,1.3661709775849489,-30.301182763393026,2.527822123750683,5.846027020292659,4.018098304225745
1.31,7.688987536343204,2.1273762573729273,2.151254334185637,4.957167633082481,1.4037510939686006,-30.985807734905126,2.5848524305656086,5.95330348232277,4.1191150378806
1.315,7.814017036003671,2.1826295000944893,2.2017629221501944,5.03298040606529,1.4341199577175174,-31.528721166680697,2.6290311039841243,6.0348199004364655,4.199360412190101
1.32,7.905176473025322,2.227559587312055,2.241613695704028,5.0925096345301055,1.457680769669098,-31.938673122254162,2.6613115386061015,6.092615795053856,4.260205701434534
1.325,7.966695496662896,2.2629229009651146,2.271829945694716,5.13697448182247,1.4751756681360806,-32.23076562141054,2.68328233152522,6.129924392662196,4.303960476890946
1.33,8.002256539359994,2.289515553907965,2.2933864823506522,5.167766306828003,1.4872647883139596,-32.41860333579536,2.6962892624134955,6.149466835026615,4.332657640866918
1.335,8.015574152533478,2.308252275043667,2.3073311629902444,5.186470151947379,1.494637000785899,-32.516243586380504,2.701679230682241,6.1539279801667375,4.348371705475845
1.34,8.010126443687067,2.320057062761799,2.3146740948513336,5.19467948737614,1.4979568935861136,-32.53707275601018,2.7007224237838163,6.145799891829219,4.353056530335875
1.345,7.988206529167472,2.325666852495419,2.316159170597789,5.193744082520716,1.4976748974036087,-32.490303253775735,2.6942151273699824,6.126623819834649,4.348012851786494
1.35,7.9519485900151645,2.3257827925006254,2.312481965010608,5.184896099328334,1.4942206698689406,-32.384514868762245,2.682903337503603,6.097831507773209,4.334449975732462
1.355,7.9025645959172275,2.320893719066113,2.3040843299187763,5.1690346690215865,1.487852457245577,-32.22482756146388,2.667183779683632,6.060160594878658,4.313053486247971
1.36,7.840431964985269,2.3112976576626103,2.291188302215534,5.146749794110992,1.4786663911566276,-32.01317151388584,2.647114688468286,6.013690463613725,4.284032321212495
1.365,7.766344086122812,2.297315660430557,2.2740729502239816,5.118547939430375,1.4668365926015121,-31.75273339052687,2.622940364528681,5.958863364009448,4.247812498004344
1.37,7.6802590368002175,2.279077260904375,2.252790691105231,5.084633899839715,1.4523711934511243,-31.443532774645444,2.5945712275266954,5.895485677531568,4.204343856626845
1.375,7.583206825020456,2.2569182605596194,2.227658014615638,5.04537912351031,1.4354759224052906,-31.089328124861147,2.5623242348955766,5.824192669800693,4.154173146961973
1.3800000000000001,7.47448350664973,2.230810016618177,2.198534675284489,5.000686392594934,1.4160257618237746,-30.6875784134835,2.525847889189611,5.744319415763186,4.0968708250039745
1.385,7.355845733631381,2.20118734558679,2.1658803641396682,4.950945266353319,1.3943608047075853,-30.244512535938583,2.4857682136548984,5.6571388883554725,4.033385987367681
1.3900000000000001,7.228935153206816,2.168492049357401,2.130160633004665,4.896596918205029,1.3707969759635656,-29.7660809710366,2.442641862082581,5.5638357123988795,3.964621732776687
1.395,7.09581048630041,2.133262448045893,2.091965465295069,4.838240650882567,1.3457341404812588,-29.259864536165075,2.397186280753631,5.465934537952283,3.8917305903377493
1.4000000000000001,6.95868086028354,2.0960924196939374,2.051955168412524,4.776603319073003,1.3196071994145635,-28.734157960421605,2.350170640947197,5.365076092848432,3.8159723220588813
1.405,6.820339966414,2.05770385379272,2.0109511370226993,4.712611204424901,1.2929712197977061,-28.199490945816144,2.302602629776473,5.263358441083756,3.7389525538683492
1.41,6.682973945390498,2.018730253187849,1.9696552268329932,4.64715554528218,1.2662706813413656,-27.664358614585833,2.2552386212518942,5.1623773679638285,3.6619570325359416
1.415,6.548975633195186,1.9798528515282277,1.9288255953353577,4.581220801345966,1.2399961840790965,-27.138077875863004,2.2089252253608795,5.063883046529403,3.5863985958812723
1.42,6.420155644103739,1.9416421424629473,1.8890757045270432,4.5156959626410815,1.2145311339797367,-26.627934486727888,2.164286789240643,4.969175182780317,3.5133719829018664
1.425,6.29748787750053,1.9045007265488718,1.8508052261865342,4.451287159809412,1.1901002509594891,-26.138219561590866,2.121622740307537,4.8789093884233665,3.4435062464089494
1.43,6.18169293773954,1.868751505141288,1.8143201793218535,4.388583502065355,1.1668800131442314,-25.67224371137415,2.0811575430774436,4.793576081838339,3.377282002280149
1.435,6.072530284999333,1.834496095349413,1.7796583489114222,4.327883038497405,1.1448602243759842,-25.22976766249353,2.0427593516479132,4.712946782473767,3.314633588255881
1.44,5.969239614456614,1.8016958789392628,1.7466981170532985,4.269268230167648,1.1239261716998694,-24.808551829270886,2.0061178718231227,4.636411834902193,3.2551941612653406
1.445,5.870984276225343,1.7702409350288428,1.7152527245863387,4.212670105890715,1.103943943630517,-24.405915340233747,1.9709410983042375,4.563343289846802,3.1985390167260945
1.45,5.7762216968242175,1.7398481184760517,1.6849389616556893,4.157769053922256,1.0846369453968456,-24.016522402068436,1.9366923996601593,4.492579125761356,3.143836145196482
1.455,5.683903542302194,1.7102890033283746,1.6554678800766827,4.104252033817956,1.0658172100540033,-23.636687798532094,1.9030794505161328,4.42336445583754,3.090514265690918
1.46,5.593082876223729,1.6813260850657092,1.626558232974196,4.051762115401687,1.0473110059170374,-23.263019700722246,1.8698921968243003,4.355040790960691,3.0380464396550533
1.465,5.502967626573921,1.6527519028900577,1.5979762129407056,3.999969881400351,1.028968142708179,-22.892667426941543,1.8369899571036743,4.28705788385235,2.98598586051106
1.47,5.413888379373786,1.6245711509575358,1.569761740392433,3.9487864935981136,1.0108511337279458,-22.52679234406955,1.8046789262567242,4.219746703843764,2.9345078578721373
1.475,5.32609904928264,1.5968007272715294,1.5419613539270005,3.898172661895363,0.993004964975801,-22.166330890815146,1.7731865853980244,4.153356326205077,2.883749263383097
1.48,5.240744996327705,1.5696632252836684,1.514867671460237,3.848363959415737,0.9756444271726568,-21.815462741767067,1.7430229764441851,4.088803681145594,2.834351844953854
1.485,5.159758924078307,1.543557390168584,1.488978571950719,3.79984028981334,0.9591379589136144,-21.48122181018944,1.714932708044053,4.027610748001096,2.787405258851329
1.49,5.084579417794127,1.5188615326987382,1.4647330387732218,3.7531426009250124,0.9437576794438527,-21.168994202612957,1.689343409781178,3.970835432586541,2.7437411330595043
1.495,5.016023674145083,1.4958245030029047,1.442394382639675,3.7086770056963814,0.9296694504532268,-20.881928717450442,1.666425935440453,3.9190704937708167,2.7038433120694614
1.5,4.95643514192202,1.475011676317508,1.4226150890260922,3.6672320736378894,0.9173284340339534,-20.628664284502726,1.6469318752901483,3.8740556526327694,2.6690543810232685
1.5050000000000001,4.906445796435365,1.4566880742869561,1.405648659707322,3.6292981066542973,0.9068647927728751,-20.41179662491395,1.6309302425252967,3.836152863909045,2.6397681284832664
1.51,4.86670536336672,1.4411049814885173,1.3917320944881644,3.595333281490203,0.898417216753663,-20.233962158016045,1.6185465068850275,3.805739755245786,2.616382997032226
1.5150000000000001,4.836809254583867,1.4282851436183712,1.380821307435804,3.5655095275302355,0.8919245796291668,-20.093975560505015,1.6095377974352552,3.782386229614636,2.5987017598692415
1.52,4.815731358793784,1.4180975584368551,1.3726953475825892,3.5397768497905022,0.8872059769201929,-19.988338193503658,1.603459853257462,3.765200782453624,2.5861705069385748
1.5250000000000001,4.802153662101395,1.4102982831944346,1.367017819010717,3.517887855744817,0.8840241293189002,-19.912369250805476,1.5998084733315168,3.753120026925789,2.57805903882835
1.53,4.793840329425328,1.4044233941852895,1.3632016326019607,3.499283714108744,0.8819614812749266,-19.85797410714316,1.5977444113753714,3.7444048221117012,2.573114360849235
1.5350000000000001,4.7888195191112635,1.4000078379138308,1.360690415741077,3.4833321248174633,0.8806466197584244,-19.8178548597177,1.5965649311147692,3.737574465706504,2.5702189835192253
1.54,4.784985332843837,1.39651712041967,1.3588679828457162,3.4692651744418175,0.8796772949994953,-19.784111908270308,1.5955354506075416,3.7310917753028487,2.56817181472091
1.545,4.780298156688589,1.3934120239274936,1.3571319655598288,3.4562764305268465,0.8786566142542798,-19.74901277228791,1.593943659669771,3.723488861134528,2.565805098517858
1.55,4.773730678143823,1.3903283560421296,1.3551167671920972,3.4437330005687796,0.8773774061802078,-19.708400994141112,1.591485388386201,3.7141162084079626,2.562513227455963
1.555,4.764319802281986,1.3869280750806703,1.3524902208386151,3.431046651655079,0.8756397189913385,-19.658385523760018,1.5878617098040604,3.7023685784284295,2.5577308048586245
1.56,4.752130946639184,1.3830981789410288,1.3491968998417956,3.4179146576284762,0.8734375939718199,-19.59883398391791,1.5831576088018235,3.688424914838387,2.5514732208034676
1.565,4.738043575428411,1.3789131660821807,1.3454020151448527,3.4042942031513053,0.8709217112723524,-19.532642868795914,1.5777642586592453,3.6730855988031474,2.5442183778051723
1.57,4.723024847647178,1.3745241525039498,1.3413393722360334,3.3903040172905885,0.8682595234921933,-19.463194752367798,1.5720670868662696,3.6571702131981594,2.5365055774340366
1.575,4.709119326630819,1.3703345619156921,1.3375342814960178,3.376412770315622,0.8658293332004338,-19.397884186631067,1.5668607393271896,3.642308885075116,2.5294843269001737
1.58,4.698239176351535,1.366772074152364,1.3345108066656792,3.3631898323554377,0.8639892247186551,-19.343799851120412,1.5628659951199537,3.6299931753067036,2.524239616150753
1.585,4.692247061497741,1.3643068048994147,1.3328161595244967,3.351318807485018,0.863092264005815,-19.308004959838232,1.560757707219114,3.621629542396712,2.521836639957653
1.59,4.693448224602661,1.3635129991763486,1.33310845875698,3.3416373528434855,0.8635840191211173,-19.299233386962584,1.5613924097058653,3.618960743216614,2.52358922430434
1.595,4.703116158511653,1.3647939941142515,1.3358099150525646,3.3348277546436047,0.8657167219520752,-19.322605219720096,1.5652052996321348,3.622897345110371,2.5302380732932934
1.6,4.72262429826336,1.3685782355222262,1.34136640656244,3.3316065118051523,0.869766070372963,-19.383611925345665,1.5726744848562557,3.634418440203931,2.5425775148133427
1.605,4.753194974507356,1.375242084803093,1.3501600537383003,3.332612702908688,0.8759839128781264,-19.487160412295502,1.5842454997210775,3.6544096311559797,2.5613115877691146
1.61,4.795541506661176,1.3850787769619435,1.3624650880414364,3.338395278154487,0.8845209563380441,-19.63633476171213,1.6001417449933812,3.6833300352268994,2.586861403390179
1.615,4.850860149283693,1.3984471788052288,1.3786467827318603,3.3495469705933485,0.8956238898000324,-19.835882216487676,1.6208035915144863,3.722041701310411,2.6199119807570015
1.62,4.92019108251567,1.4156744813099977,1.3990329591171964,3.366616600046944,0.909506791460486,-20.089968445301476,1.646605059067208,3.7712792492805014,2.6610622611238606
1.625,5.00528317828082,1.4372386712407468,1.424139547160775,3.3903282910717176,0.9265162778798406,-20.40531191208321,1.6781849139868896,3.832309463011661,2.7113116108865296
1.6300000000000001,5.109246034177108,1.4638915715280643,1.4548211574969303,3.4217316665702064,0.9472596151718307,-20.79355144478487,1.716718634038145,3.9074567170845045,2.772426091628366
1.635,5.23543537620273,1.496495381859338,1.492045093937785,3.462066522093534,0.9723888587454423,-21.26737289691206,1.7634333144221161,3.9991811893800744,2.846327204711452
1.6400000000000001,5.389325086696356,1.536386844211103,1.5373448117073554,3.5131813173270863,1.0029648859487277,-21.847254387973344,1.8203633026122858,4.111548878603583,2.936139307456502
1.645,5.577406525439789,1.585186043266084,1.5925625307186686,3.5773475621817847,1.040251036451425,-22.557613871792114,1.8899103134040165,4.2493671029343645,3.045582806566499
1.6500000000000001,5.806945340453476,1.6447940966547812,1.6598298979438728,3.657284651824609,1.0856679595890644,-23.426034017403445,1.9747162776921587,4.417946873475421,3.17884897318103
1.655,6.087312257202682,1.717624577636241,1.741860799103295,3.7563954187302016,1.141059825510771,-24.48801845087791,2.0782385207678127,4.624183893527639,3.341343216014006
1.6600000000000001,6.427403102414024,1.8061405707046072,1.8413525962953636,3.878253813041419,1.2082031170626037,-25.777822857667083,2.20370563141065,4.87450668671633,3.5382573948186335
1.665,6.836840813917052,1.913080146885771,1.9612761597937491,4.0268094567137585,1.2890444802987986,-27.332720880739707,2.3546138439028375,5.175810092177115,3.775245942789516
1.67,7.325634947916478,2.0413449293579697,2.1047475938756675,4.206187942362429,1.3856465197822097,-29.19168682360377,2.534652319983196,5.535235606817707,4.0582370227866775
1.675,7.901301342991962,2.1934821253528027,2.2743720574715685,4.420066370157145,1.499635255698718,-31.38506049857657,2.746522758434802,5.957841242207708,4.39183941042065
1.68,8.571826029014096,2.372166647924028,2.472889518305372,4.672066905282325,1.6327796741683818,-33.94490044565944,2.9932066017558037,6.448978166587588,4.780986975840899
1.685,9.342422147024433,2.579558477285904,2.7023768855794774,4.964950590691894,1.7863671272379085,-36.89321220734687,3.276682006470931,7.01172606197334,5.229128991230174
1.69,10.215422343433483,2.817273941481626,2.9642344752464713,5.300478859677205,1.961176454207174,-40.241339683946784,3.5978600226638298,7.64673146565398,5.738162210032199
1.695,11.193196018899405,3.0868145973070593,3.259779896476717,5.679734484719899,2.1580380778196675,-44.000044839428796,3.9578482663602816,8.354603585681517,6.310029999331333
1.7,12.272035677028429,3.38842892303327,3.588814691160076,6.1018237823020245,2.376642176003216,-48.15756432729066,4.355437399135282,9.131070383125614,6.943311388705745
1.705,13.44798085355874,3.7221540232398405,3.9509936260471354,6.564950347370475,2.616650661281471,-52.70031366602186,4.789463567185024,9.971657361406102,7.636463324630156
1.71,14.716372203516258,4.087600538482565,4.345600845430537,7.066164831330281,2.8776073446885366,-57.611299731233004,5.258721939132233,10.871667726758902,8.387564404684028
1.715,16.053092765881647,4.480552291157312,4.767217495054074,7.597765050057006,3.155309867156733,-62.80339112590345,5.754200264945972,11.811395855651025,9.18385765313715
1.72,17.46405564405608,4.901590204795494,5.216926248587536,8.156649582356762,3.4512834587195163,-68.2951631653581,6.279481428459185,12.796026128289697,10.029150609070529
1.725,18.933968052134873,5.348069229829373,5.6916117595820435,8.736696129793222,3.762911410037322,-74.0312233340997,6.828847458752778,13.813310030636876,10.915809419431916
1.73,20.443542534513384,5.815506251821954,6.186183125408357,9.329675029335034,4.086800488863361,-79.94065112362077,7.395658761571228,14.849726037651957,11.83355906087089
1.735,21.97367167166557,6.299190549823163,6.695513581770382,9.927667156975147,4.419446745241487,-85.95313412431994,7.973250137006209,15.89223471027969,12.772159754866564
1.74,23.508666448622748,6.794528621347147,7.214874094515087,10.523750588508225,4.757823701991468,-92.00985657389141,8.556322754025498,16.930922723131054,13.722967848309846
1.745,25.02877565592632,7.295773133392737,7.73820673153279,11.11075573438919,5.097857496775351,-98.03600112079835,9.137559909835373,17.95246848796379,14.674604158671592
1.75,26.51606634898447,7.797163879314848,8.259520411570008,11.682381722822115,5.435564540760893,-103.96148944196239,9.709873909842688,18.94475540280327,15.616163428836398
1.7550000000000001,27.952823885879916,8.292611000944515,8.772448241700522,12.232671948115847,5.766740599214746,-109.71567151007642,10.26581175035709,19.896249240763424,16.536315057148464
1.76,29.320014544302893,8.775538288119591,9.270002095326959,12.755656931691705,6.086697615403584,-115.22278855970114,10.797074008742499,20.795330982674404,17.422474316519303
1.7650000000000001,30.601444365594265,9.239596491213755,9.745538618400372,13.246016847570012,6.391079571004774,-120.41663124221408,11.296503478119618,21.63339330135322,18.26305879357913
1.77,31.779482962330547,9.677903406853925,10.191814558479328,13.698287162836634,6.6751132267191995,-125.22477684308545,11.756640621007524,22.400350095080668,19.045185035413038
1.7750000000000001,32.839126994569085,10.084069418727362,10.602302941528603,14.108041418233991,6.934606269935347,-129.58408750092903,12.171610270160652,23.086852631467586,19.757477793008952
1.78,33.76661736209809,10.452092609394139,10.971024998144593,14.471784453493383,7.165802600724531,-133.4367015571104,12.536340135131645,23.683427140552563,20.38961250048319
1.7850000000000001,34.54830819745867,10.776214382680942,11.292271878317553,14.786539430076594,7.365078593667702,-136.72563166991046,12.845633404830249,24.17998910690163,20.931596923855917
1.79,35.17446410199494,11.05166151273006,11.561462010476374,15.050294199169292,7.529578686214881,-139.40773943079896,13.095545148233255,24.56914032653241,21.375593703566604
1.795,35.637463769519776,11.274266273182391,11.774593210696116,15.26135775861652,7.656791901492948,-141.44665279251,13.282482305042892,24.845202422955143,21.714495422114513
1.8,35.932343461558744,11.440675341564456,11.92846162267135,15.418420360234439,7.744673767560464,-142.81544197231227,13.4032336511919,25.005207582617565,21.94242646250099
