time,ardx,arsx,ca,iedx,iesx,iidx,iisx,inlet,sma
1.03,10.517533249170425,15.663639819492046,34.17961499358876,57.780306515139365,73.81940437013296,36.675083815300624,14.635409924636658,-256.0107724822691,12.739779028691355
1.035,10.138416652732136,15.138051973681915,33.02315464879953,56.83358428169758,72.51702834623279,36.0332882796089,14.335123186421889,-250.30424196317767,12.285593838757148
1.04,9.72304893272105,14.557210550429527,31.756680645431985,55.67354187035736,70.94113533104823,35.28116282995653,13.97760236524944,-243.69838129663867,11.787998025679691
1.045,9.276072795368716,13.928231866517297,30.394394276798895,54.32332834673706,69.12261331706821,34.42719613424368,13.567559949815813,-236.292162129009,11.252764705515077
1.05,8.804275299734144,13.260358226545343,28.953992061194636,52.80728448025005,67.08951045469031,33.480118275810426,13.112158355057417,-228.1952084293798,10.687510546735373
1.055,8.313223099513024,12.561415777463361,27.449850302129462,51.1475230258734,64.87238844478983,32.4393515867297,12.618762367936236,-219.50094196874383,10.098426645342933
1.06,7.80838831170095,11.839069319569091,25.896332629548187,49.355943163026225,62.505206856229385,31.313329507551238,12.093684548398866,-210.3035686204968,9.491613587987842
1.065,7.2940520930949075,11.09947014770833,24.30481106725358,47.426774196148585,60.01407298369795,30.134475816846695,11.541510117496308,-200.687114665725,8.871947568322593
1.07,6.773555113975732,10.347699343223033,22.684591297584355,45.33653177411726,57.41461451549518,28.95880949804138,10.966113564309392,-190.72538845709374,8.24347270428454
1.075,6.248840233984536,9.587041403440269,21.041941948603473,43.05443989358976,54.71331287187514,27.861888386672035,10.370340571182867,-180.48670340447578,7.60889748413376
1.08,5.720558733162811,8.818859230598846,19.3796260801443,40.57294166248178,51.91106405057585,26.905710820848725,9.755992153070268,-170.03427078772125,6.969517476664755
1.085,5.190278528253903,8.04547382357719,17.701752958826752,37.967277130994354,49.01333031049528,26.052740694571266,9.12622753469988,-159.42451842077708,6.327436889002454
1.09,4.664815606473205,7.2759846999454325,16.025231565230474,35.39751640147607,46.04643406103262,25.125776409662933,8.489358448243538,-148.7154680842179,5.690350380784615
1.095,4.1517219833927435,6.520945936797698,14.371624744216643,32.969761300130834,43.048065736423,23.983004571618736,7.8547929643891266,-137.9670246051578,5.067106883632482
1.1,3.6534300006401708,5.784487043749385,12.752227760115113,30.645595443398367,40.043722273659384,22.674350830314623,7.226829821321683,-127.2418586454938,4.461215020494227
1.105,3.170905592368437,5.0683939972106,11.173542180608147,28.351611262073828,37.04779828469619,21.318764390318634,6.606947335671776,-116.61222158908308,3.8742581295509484
1.11,2.707051623952105,4.376782443399525,9.645595482116608,26.069186570623806,34.07480877865362,19.97425419718696,5.997725118009603,-106.15506790423416,3.3096633028261513
1.115,2.265918481838266,3.715536830571939,8.182007760109311,23.80740180764066,31.141907961675457,18.66377248160082,5.403016315844794,-95.951757274489,2.7721952779377204
1.12,1.8528809746304464,3.092410214188424,6.800520139899865,21.582081839814894,28.27015613514612,17.400777750054708,4.827809378258797,-86.09482131565005,2.2681845559280167
1.125,1.4724065444246992,2.5142733646231665,5.517232078871507,19.4145063202185,25.482660859611396,16.188656995634727,4.277080733577208,-76.66989838687368,1.8030811958229565
1.1300000000000001,1.1285019692828064,1.987527210555592,4.347505157430557,17.330813805474254,22.804341888717293,15.027815583058397,3.75561427100693,-67.76403487223898,1.3819147270102792
1.135,0.8252370949649437,1.5183817248674951,3.3062043854536043,15.357729202629757,20.25996436978259,13.921895262489267,3.267828887110982,-59.466906619366256,1.0096654689634406
1.1400000000000001,0.562493973560928,1.1079116444449983,2.396958256534468,13.5131880686674,17.86904007613543,12.876635807982737,2.816364693713591,-51.82923905384202,0.6866463442546507
1.145,0.3488731982664194,0.7676413796975577,1.6460161671789966,11.821306427116781,15.664287873654722,11.906119273866572,2.407637776807084,-44.984664790484494,0.42278253454101244
1.1500000000000001,0.16954659493927376,0.4803610715095302,1.0169791939006199,10.278021897532906,13.6441863247388,11.006788011979275,2.0381166172048752,-38.835878360402546,0.20187850085436387
1.155,0.03324079712368065,0.25575458720006017,0.5301632239204068,8.8957792449018,11.829816924384364,10.186832592511948,1.7122220179483203,-33.47682129684587,0.03301177759332441
1.16,-0.06551669440919622,0.0877428058835654,0.17315977161718277,7.673952645549245,10.227848228291524,9.449047743823817,1.429622401136274,-28.886202390933672,-0.08965464065765966
1.165,-0.12893108808178663,-0.026755911811402758,-0.060765771224698534,6.6101676044209485,8.843013334757002,8.799141484351987,1.1903076644594532,-25.057348792769385,-0.16882863543006107
1.17,-0.16221279849108802,-0.09485141767833367,-0.18756054797473426,5.695690976220005,7.670441048198847,8.24169471259141,0.9922073412657078,-21.94470526214797,-0.21070416128156533
1.175,-0.17065307636257987,-0.12388789664624295,-0.22398739965449826,4.921517510189693,6.7005735861900915,7.778599911700985,0.832523764101864,-19.49307227575542,-0.22161422347374246
1.18,-0.15806697887550422,-0.11971215307966282,-0.1840736232927374,4.2802895926352145,5.921028987148922,7.406475291970291,0.7082696494142081,-17.64781088739472,-0.20639997915947483
1.185,-0.1294976043295688,-0.08958672753358973,-0.08492228054942765,3.7636104457977715,5.315222026429083,7.116599863061295,0.6155226052162353,-16.33574548224554,-0.1712029353955492
1.19,-0.08822706129467833,-0.03859811573435384,0.061184552618544275,3.363966054418316,4.867081674966846,6.899552694813087,0.5507567995540675,-15.49554798357407,-0.12016870157920553
1.195,-0.03693260004682953,0.028935879007230686,0.24371955307518106,3.0724946871017367,4.559827307482614,6.74627561768108,0.5105352263842844,-15.068119080099287,-0.05673667552491814
1.2,0.02184263308706522,0.10912845039178462,0.4534364024199123,2.8792525779773523,4.377039836355881,6.649027428793098,0.49166768572335623,-14.997345432016836,0.01595033411535034
1.205,0.08762700219411328,0.2007369074547285,0.6870244607002389,2.77551339957483,4.305436256886726,6.602427021507334,0.4919954756935015,-15.247869004746638,0.09710840088485616
1.21,0.15977018536823534,0.30253969166815164,0.9415164477175829,2.7525006010749413,4.332888415970131,6.602037925612574,0.5096012006350188,-15.78672476827219,0.1858702234898762
1.215,0.2385287491950007,0.4146691319346416,1.2172112149241712,2.8034047934506714,4.450685306491239,6.645241254075753,0.5433174817316068,-16.595551204571734,0.28249319824033436
1.22,0.3249616871224893,0.5383141307933256,1.5168334221031,2.923201424191239,4.653018529012229,6.730893495555705,0.5925638453924835,-17.66794398992751,0.38815738119128196
1.225,0.4192247682511079,0.6737545673350687,1.841349235288657,3.107485441115724,4.935274410306884,6.858431068362144,0.656745116089357,-18.995395755824354,0.5031310746740886
1.23,0.5222837649242944,0.8222731395083505,2.193905883481282,3.3539378368128534,5.2955962290902985,7.028547309693859,0.7358014444458499,-20.580923287131107,0.6285776026957844
1.235,0.6341438308239875,0.9839472582828683,2.5749320446224147,3.660205238479208,5.731817020864882,7.241363754785025,0.829379299155935,-22.420353157745062,0.7645646360527139
1.24,0.7540471287196994,1.157933305955532,2.9827973574638253,4.024170289304462,6.2415970152366835,7.4961660068101175,0.9369112969253908,-24.50393257793899,0.9103101017797584
1.245,0.8815502264491905,1.3435544566895077,3.415940544386085,4.443987894638136,6.822404821178978,7.791257288822901,1.057811815431096,-26.821772616882246,1.0652654882421504
1.25,1.0140517531324786,1.5374355307433794,3.866795428475033,4.91526187303587,7.468131755485278,8.122357835041443,1.190489770978023,-29.3409777614307,1.2264537275568035
1.2550000000000001,1.1497689904619381,1.7370398278118881,4.329435573528731,5.43338517631906,8.17243385205782,8.484802044295558,1.3334443843701713,-32.03204237046913,1.391732428312109
1.26,1.2834536012695208,1.9352064628108208,4.78746925909182,5.987043169748989,8.920517429227159,8.869944469524771,1.4831040282883734,-34.82165346311083,1.5549149429102562
1.2650000000000001,1.417357914181296,2.1340726114159616,5.244941009521907,6.572448387102806,9.707646061206967,9.27482125403468,1.6389685046708373,-37.70850829872508,1.7182524491685087
1.27,1.5442647173842785,2.3244268924581304,5.681490255715255,7.175241361794815,10.515580880509775,9.689818606893422,1.7966020100599098,-40.601000201878705,1.8735753618550826
1.2750000000000001,1.6624711910838317,2.5031593294596437,6.089519247669694,7.784065166848045,11.329384801613548,10.106432082659635,1.9530893770942641,-43.446645761465895,2.0185244397850695
1.28,1.7687787479108785,2.6655775367427528,6.458291329142415,8.385786083305934,12.131679921181117,10.514268437850458,2.1049205162943547,-46.178525503663096,2.1492227975117673
1.285,1.8616525024076689,2.8091130496551586,6.78190941264867,8.968581153264656,12.907162073996064,10.904205834484099,2.249296748104687,-48.74562013051283,2.263699213248144
1.29,1.9399201273705713,2.9317253437388597,7.0557897659945334,9.520477611224685,13.641131812803167,11.268663353802985,2.3836608732272273,-51.101802857092245,2.3604338186538705
1.295,2.0026834605359882,3.031920986257138,7.276791328035777,10.030079768399142,14.320427594221742,11.602597391777142,2.505845439489902,-53.2086679120854,2.4383217826814287
1.3,2.0505719582078497,3.110175006545884,7.446176078667184,10.488561675917234,14.935152254341464,11.904345218108716,2.614554936404548,-55.04754232149896,2.498005025389265
1.305,2.0839780262453025,3.1668759934582473,7.565202491509973,10.889572848259656,15.477042871477476,12.173400599900614,2.7087615744438196,-56.60478937235443,2.5399547968469793
1.31,2.1043991674203744,3.2039361837940215,7.638522929417439,11.232114652489726,15.94177054800159,12.408703584101662,2.788337115182444,-57.88371807227182,2.565933718982226
1.315,2.113919913359528,3.224120242556441,7.6726145032818165,11.519611481369557,16.328396744511668,12.607020664393275,2.8538436697781324,-58.8979194252002,2.5783920290872326
1.32,2.1143207104090758,3.2300183800398226,7.673628284662595,11.757313071063953,16.63863900135317,12.764167499445088,2.9061353930504428,-59.663739163950204,2.579516644037022
1.325,2.1081643310441853,3.2252215944017233,7.64986892416538,11.951029791343771,16.87777848080251,12.878404016471965,2.9465479079787147,-60.20938896454184,2.5723737350539
1.33,2.0971446826959683,3.212301701714598,7.607491769449751,12.104226445448898,17.052037388778135,12.95184659820147,2.97614834342553,-60.560283338895005,2.5590862225267186
1.335,2.082535471104135,3.1932933934981724,7.5515365780334385,12.218988950220709,17.168477286360478,12.990589219929628,2.9959591641087657,-60.74268234545672,2.5413020929841896
1.34,2.065355173575186,3.1697722853625683,7.4859173124514955,12.297353011638394,17.234064666123874,13.001788876876105,3.007035102314056,-60.78159274760559,2.520306126269203
1.345,2.045802630029749,3.142250593709573,7.412115335293334,12.34154339615238,17.25478567836967,12.99100141345517,3.010293655876681,-60.694223934423086,2.4964310346300778
1.35,2.024164676180708,3.111252991274667,7.3314702465795,12.35415037759148,17.236477766432497,12.962305972786515,3.006731161354552,-60.49660363045965,2.4700502394404795
1.355,2.0003666274225558,3.07675093298933,7.243963904863266,12.336899843257102,17.183766650064705,12.918442408376537,2.9970285183295715,-60.198296244116655,2.4410771589420115
1.36,1.9738707057231868,3.038132211650221,7.148282038516905,12.291026298651875,17.100104267428573,12.86110879756919,2.9814758786790603,-59.802907517793216,2.408907118915608
1.365,1.9446650929110065,2.995332623925441,7.044209161262893,12.218384013149713,16.988548964735504,12.791436333947223,2.9603372330385014,-59.31639036667891,2.3734767440109077
1.37,1.9123003688916547,2.9477404599344648,6.930308961864092,12.120605769757908,16.85046236828026,12.709545849853455,2.9335843382077282,-58.738781381874105,2.334233066231393
1.375,1.8770257481927035,2.8956894183698525,6.807264322648552,12.000821852072614,16.68775162918881,12.61554107468477,2.901558990753646,-58.07710160137751,2.291448367946532
1.3800000000000001,1.8382178907298337,2.8383545293363097,6.673100831270386,11.861195443451734,16.499833634896163,12.50738041901642,2.864151471099147,-57.32660424472895,2.244369828763925
1.385,1.7969590671166298,2.7770930870511608,6.530632928620805,11.706028504409415,16.288611314118896,12.383321943320325,2.8220850779938,-56.498925305327816,2.194193188913439
1.3900000000000001,1.754096353073727,2.713105741163239,6.382450045533264,11.53892919514063,16.056389056003752,12.242102008307072,2.776188310798097,-55.6051807261436,2.141919824659108
1.395,1.710617832900314,2.647809637214993,6.23169231022642,11.362365157956356,15.806236125327983,12.08459329930226,2.7274826856544667,-54.65953200733044,2.088734769543756
1.4000000000000001,1.6673869310498823,2.5825179365014774,6.08136695853245,11.17770151776375,15.541710621690392,11.914034007355665,2.6770406945636323,-53.677474298843975,2.035715444672083
1.405,1.6255368048505205,2.5188556043359442,5.935171322780823,10.986315236380108,15.267156255770551,11.735373625219866,2.6260356248516503,-52.67867785650117,1.9842331993820048
